2.81	3.9762	0	0	2.82	0	0	0.615918	0.78781	0	0	0.088032	0	0
2.82	4.00445	0	0	2.83	0	0	0.615571	0.788081	0	0	0.088032	0	0
2.83	4.0328	0	0	2.84	0	0	0.615224	0.788352	0	0	0.088032	0	0
2.84	4.06125	0	0	2.85	0	0	0.614877	0.788623	0	0	0.088032	0	0
2.85	4.0898	0	0	2.86	0	0	0.61453	0.788894	0	0	0.088032	0	0
2.86	4.11845	0	0	2.87	0	0	0.614183	0.789164	0	0	0.088032	0	0
2.87	4.1472	0	0	2.88	0	0	0.613835	0.789434	0	0	0.088032	0	0
2.88	4.17605	0	0	2.89	0	0	0.613488	0.789704	0	0	0.088032	0	0
2.89	4.205	0	0	2.9	0	0	0.61314	0.789974	0	0	0.088032	0	0
2.9	4.23405	0	0	2.91	0	0	0.612792	0.790244	0	0	0.088032	0	0
2.91	4.2632	0	0	2.92	0	0	0.612444	0.790514	0	0	0.088032	0	0
2.92	4.29245	0	0	2.93	0	0	0.612096	0.790783	0	0	0.088032	0	0
2.93	4.3218	0	0	2.94	0	0	0.611748	0.791053	0	0	0.088032	0	0
2.94	4.35125	0	0	2.95	0	0	0.6114	0.791322	0	0	0.088032	0	0
2.95	4.3808	0	0	2.96	0	0	0.611052	0.791591	0	0	0.088032	0	0
2.96	4.41045	0	0	2.97	0	0	0.610703	0.79186	0	0	0.088032	0	0
2.97	4.4402	0	0	2.98	0	0	0.610354	0.792128	0	0	0.088032	0	0
2.98	4.47005	0	0	2.99	0	0	0.610006	0.792397	0	0	0.088032	0	0
2.99	4.5	0	0	3	0	0	0.609657	0.792665	0	0	0.088032	0	0
3	4.53005	0	0	3.01	0	0	0.609308	0.792934	0	0	0.088032	0	0
3.01	4.5602	6.31632e-011	1.68611e-011	3.02	2.52653e-008	6.74442e-009	0.608959	0.793202	2.38955e-006	3.11063e-006	0.088032	0.001569	0
3.02	4.59045	1.07369e-009	2.86972e-010	3.03	2.27358e-007	6.0811e-008	0.60861	0.79347	1.19446e-005	1.55556e-005	0.088032	0.004707	0
3.03	4.6208	6.18881e-009	1.65683e-009	3.04	9.09307e-007	2.43711e-007	0.60826	0.793738	3.34355e-005	4.35629e-005	0.088032	0.009414	0
3.04	4.65125	2.23529e-008	5.99439e-009	3.05	2.5255e-006	6.78289e-007	0.607911	0.794005	7.16273e-005	9.33645e-005	0.088032	0.01569	0
3.05	4.6818	6.18107e-008	1.66044e-008	3.06	5.68157e-006	1.52912e-006	0.607561	0.794273	0.000131279	0.000171197	0.088032	0.023535	0
3.06	4.71245	1.43619e-007	3.86476e-008	3.07	1.11343e-005	3.00293e-006	0.607212	0.79454	0.000217146	0.0002833	0.088032	0.032949	0
3.07	4.7432	2.95157e-007	7.95644e-008	3.08	1.97915e-005	5.34894e-006	0.606862	0.794807	0.000333975	0.00043592	0.088032	0.043932	0
3.08	4.77405	5.53639e-007	1.49502e-007	3.09	3.27119e-005	8.85934e-006	0.606512	0.795074	0.00048651	0.000635304	0.088032	0.056484	0
3.09	4.805	9.67617e-007	2.61745e-007	3.1	5.1105e-005	1.38696e-005	0.606162	0.795341	0.000679487	0.000887706	0.088032	0.070605	0
